source_file,dataset,model,model_seed,checkpoint_label,batch_id,method,scope,unit,cosine,cosine_defined,relative_l2,norm_ratio,reference_norm,candidate_norm,max_abs_difference,sign_agreement,elements
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,0,exact,parameter,4.0.weight,0.9999999999999972,True,0.0,1.0,0.1471208678698012,0.1471208678698012,0.0,1.0,10080
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,0,exact,parameter,4.0.bias,1.0,True,0.0,1.0,0.0102327078317784,0.0102327078317784,0.0,1.0,84
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,0,exact,parameter,5.weight,1.0,True,0.0,1.0,0.1117738133895492,0.1117738133895492,0.0,1.0,840
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,0,exact,parameter,5.bias,1.0,True,0.0,1.0,0.0127568760734551,0.0127568760734551,0.0,1.0,10
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,0,fixedpred,top_level,0,0.9736264528061216,True,0.9990356103030612,0.0009905392920045,0.0680119435784372,6.736850244003953e-05,0.0300355788895103,0.8717948717948718,156
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,0,fixedpred,top_level,1,0.9999122251435472,True,0.9916541613440925,0.0083465774416039,0.1687334585543004,0.0014083468788131,0.0159335372591158,0.995860927152318,2416
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,0,fixedpred,top_level,3,0.9999998020108456,True,0.774849484969709,0.2251505725606489,0.2563031699676058,0.0577068054673157,0.0064927755156531,0.9998545303408146,48120
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,0,fixedpred,top_level,4,0.9999998803009598,True,0.3874193335042034,0.6125808557619238,0.147476296645712,0.0903411560038296,0.0036465926095843,0.9996064541519089,10164
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,0,fixedpred,top_level,5,1.0,True,0.0,1.0,0.1124994366510128,0.1124994366510128,0.0,1.0,850
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,0,fixedpred,parameter,0.0.weight,0.9625336804484348,True,0.999020660008836,0.0010175000738662,0.0531033204840599,5.403263251507456e-05,0.0108492261933861,0.8666666666666667,150
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,0,fixedpred,parameter,0.0.bias,0.9938197223143228,True,0.9990589582315892,0.0009468993990687,0.0424930797058032,4.023667163800356e-05,0.0300355788895103,1.0,6
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,0,fixedpred,parameter,1.0.weight,0.9999127893416758,True,0.9916546001098367,0.0083461338877674,0.1665812970622153,0.0013903098084792,0.0116611080156872,0.99625,2400
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,0,fixedpred,parameter,1.0.bias,0.9998927088633764,True,0.9916372895424292,0.0083636153672771,0.0268635720775512,0.0002246765842477,0.0159335372591158,0.9375,16
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,0,fixedpred,parameter,3.0.weight,0.9999998028706196,True,0.7748495504456374,0.2251505068348719,0.2557253360767648,0.0575766890282015,0.0064927755156531,0.9998541666666668,48000
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,0,fixedpred,parameter,3.0.bias,0.9999996140785018,True,0.7748350127181193,0.2251650994297023,0.0172007971870225,0.003873019208886,0.004227606114,1.0,120
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,0,fixedpred,parameter,4.0.weight,0.9999998810852612,True,0.387419169158431,0.6125810188677017,0.1471208678698012,0.0901234511363833,0.0036465926095843,0.9996031746031746,10080
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,0,fixedpred,parameter,4.0.bias,0.999999719689042,True,0.3874533043853887,0.612547138774527,0.0102327078317784,0.0062680159042715,0.0012483340688049,1.0,84
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,0,fixedpred,parameter,5.weight,1.0,True,0.0,1.0,0.1117738133895492,0.1117738133895492,0.0,1.0,840
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,0,fixedpred,parameter,5.bias,1.0,True,0.0,1.0,0.0127568760734551,0.0127568760734551,0.0,1.0,10
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,0,strict,top_level,0,0.6975734912719378,True,0.9993876836186036,0.0008780643500452,0.0680119435784372,5.971886303351709e-05,0.0300435759454558,0.6474358974358975,156
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,0,strict,top_level,1,0.7872898645822578,True,0.9972688753216212,0.0034719389393184,0.1687334585543004,0.0005858322651205,0.0160295027344545,0.7901490066225165,2416
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,0,strict,top_level,3,0.8168069766779991,True,0.948103424987739,0.064428254475313,0.2563031699676058,0.0165131658575023,0.0078951508330646,0.8125311720698254,48120
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,0,strict,top_level,4,0.8728987225714088,True,0.7459767609031596,0.3085995929651614,0.147476296645712,0.0455111251168761,0.0066185318864881,0.8322510822510822,10164
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,0,strict,top_level,5,0.9999964660083316,True,0.0031370963952843,0.9983311123088778,0.1124994366510128,0.1123116877259278,6.047263741493225e-05,1.0,850
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,0,strict,parameter,0.0.weight,0.6080519772757066,True,0.9993985023364298,0.0009897287861508,0.0531033204840599,5.2557884923265984e-05,0.0108491980636244,0.6333333333333333,150
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,0,strict,parameter,0.0.bias,0.9429779731042122,True,0.9993707874297396,0.0006672873281958,0.0424930797058032,2.8355093623698443e-05,0.0300435759454558,1.0,6
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,0,strict,parameter,1.0.weight,0.787586351596525,True,0.9972593408830688,0.0034827524467333,0.1665812970622153,0.0005801614199234,0.0117117780537228,0.7908333333333334,2400
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,0,strict,parameter,1.0.bias,0.7817571756323931,True,0.997635429520194,0.0030269708203041,0.0268635720775512,8.131524880788383e-05,0.0160295027344545,0.6875,16
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,0,strict,parameter,3.0.weight,0.8171621672197347,True,0.9480935552727872,0.0644102844023892,0.2557253360767648,0.016471341625601,0.0078951508330646,0.8124791666666666,48000
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,0,strict,parameter,3.0.bias,0.7441401974350789,True,0.95028240848956,0.0682842295518047,0.0172007971870225,0.0011745431835926,0.0053481511349673,0.8333333333333334,120
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,0,strict,parameter,4.0.weight,0.8734072042807658,True,0.7459754544325652,0.3083235617061314,0.1471208678698012,0.0453608299829142,0.0066185318864881,0.8323412698412699,10080
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,0,strict,parameter,4.0.bias,0.7940446437732726,True,0.7462467760175554,0.3611576527217758,0.0102327078317784,0.0036956207415128,0.0021970836678519,0.8214285714285714,84
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,0,strict,parameter,5.weight,0.999996441004138,True,0.0031494758745203,0.9983227566774155,0.1117738133895492,0.1115863415074017,6.047263741493225e-05,1.0,840
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,0,strict,parameter,5.bias,0.9999985931763956,True,0.0019664151897109,0.9989723653905216,0.0127568760734551,0.0127437666660932,1.4483928680419922e-05,1.0,10
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,exact,top_level,0,1.0,True,0.0,1.0,0.2679566020237601,0.2679566020237601,0.0,1.0,156
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,exact,top_level,1,1.0,True,0.0,1.0,0.2917981244525047,0.2917981244525047,0.0,1.0,2416
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,exact,top_level,3,0.9999999999999832,True,0.0,1.0,0.3194734247166993,0.3194734247166993,0.0,1.0,48120
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,exact,top_level,4,1.0,True,0.0,1.0,0.2164447048346517,0.2164447048346517,0.0,1.0,10164
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,exact,top_level,5,1.0,True,0.0,1.0,0.2187783818684295,0.2187783818684295,0.0,1.0,850
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,exact,parameter,0.0.weight,1.0,True,0.0,1.0,0.20753968334404,0.20753968334404,0.0,1.0,150
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,exact,parameter,0.0.bias,1.0,True,0.0,1.0,0.1694934228976906,0.1694934228976906,0.0,1.0,6
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,exact,parameter,1.0.weight,1.0,True,0.0,1.0,0.2846017721694891,0.2846017721694891,0.0,1.0,2400
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,exact,parameter,1.0.bias,1.0,True,0.0,1.0,0.0644047879585488,0.0644047879585488,0.0,1.0,16
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,exact,parameter,3.0.weight,0.9999999999999832,True,0.0,1.0,0.3183623014466206,0.3183623014466206,0.0,1.0,48000
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,exact,parameter,3.0.bias,1.0,True,0.0,1.0,0.0266216851049583,0.0266216851049583,0.0,1.0,120
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,exact,parameter,4.0.weight,0.9999999999999996,True,0.0,1.0,0.2151445009134947,0.2151445009134947,0.0,1.0,10080
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,exact,parameter,4.0.bias,0.9999999999999998,True,0.0,1.0,0.0236886888122329,0.0236886888122329,0.0,1.0,84
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,exact,parameter,5.weight,1.0,True,0.0,1.0,0.2170031071820093,0.2170031071820093,0.0,1.0,840
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,exact,parameter,5.bias,1.0,True,0.0,1.0,0.0278142381941646,0.0278142381941646,0.0,1.0,10
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,fixedpred,top_level,0,0.997163554771648,True,0.9991392609227668,0.0008631895794426,0.2679566020237601,0.0002312973466097,0.1028577969991602,0.9807692307692308,156
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,fixedpred,top_level,1,0.9999635111190696,True,0.9916721016960722,0.0083282047428387,0.2917981244525047,0.0024301545240168,0.0365126364631578,0.9966887417218544,2416
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,fixedpred,top_level,3,0.9999998906251908,True,0.7748402410303773,0.2251597907526945,0.3194734247166993,0.0719325694602587,0.0064043108141049,0.999833748960931,48120
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,fixedpred,top_level,4,0.9999999582274774,True,0.387416581944404,0.6125834841063563,0.2164447048346517,0.1325904514039829,0.0043736747466027,1.0,10164
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,fixedpred,top_level,5,1.0,True,0.0,1.0,0.2187783818684295,0.2187783818684295,0.0,1.0,850
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,fixedpred,parameter,0.0.weight,0.9955880888308716,True,0.9991431428640192,0.0008606575442414,0.20753968334404,0.0001786205941995,0.0377498365160136,0.98,150
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,fixedpred,parameter,0.0.bias,0.9995244263013404,True,0.9991334405919976,0.0008669720748041,0.1694934228976906,0.0001469460645152,0.1028577969991602,1.0,6
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,fixedpred,parameter,1.0.weight,0.9999623589856056,True,0.9916720366368664,0.0083282794806873,0.2846017721694891,0.0023702430993264,0.0224741315614664,0.9966666666666668,2400
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,fixedpred,parameter,1.0.bias,0.9999860292945018,True,0.991673372116167,0.0083267451911188,0.0644047879585488,0.0005362822584188,0.0365126364631578,1.0,16
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,fixedpred,parameter,3.0.weight,0.999999890703916,True,0.7748403269578703,0.2251597048023093,0.3183623014466206,0.0716823618139049,0.0064043108141049,0.9998333333333334,48000
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,fixedpred,parameter,3.0.bias,0.9999998808675672,True,0.7748279522779302,0.2251720823430439,0.0266216851049583,0.0059944602705642,0.0063805915415287,1.0,120
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,fixedpred,parameter,4.0.weight,0.9999999581809456,True,0.3874168876377457,0.6125831784865056,0.2151445009134947,0.1317939022034815,0.0043736747466027,1.0,10080
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,fixedpred,parameter,4.0.bias,0.9999999629224892,True,0.3873913657967308,0.6126086928364994,0.0236886888122329,0.0145118966882726,0.003643101081252,1.0,84
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,fixedpred,parameter,5.weight,1.0,True,0.0,1.0,0.2170031071820093,0.2170031071820093,0.0,1.0,840
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,fixedpred,parameter,5.bias,1.0,True,0.0,1.0,0.0278142381941646,0.0278142381941646,0.0,1.0,10
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,strict,top_level,0,0.9661122846184832,True,0.9994982074170964,0.0005194029542003,0.2679566020237601,0.0001391774506886,0.1028857052588136,0.7371794871794872,156
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,strict,top_level,1,0.9115246005063712,True,0.9966462489741872,0.0036805373971743,0.2917981244525047,0.0010739739094727,0.036726206264575,0.8621688741721855,2416
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,strict,top_level,3,0.8244825821435829,True,0.9445693318063528,0.0681871697237618,0.3194734247166993,0.021783988633389,0.0078208317281678,0.8077098919368246,48120
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,strict,top_level,4,0.9346494176123176,True,0.6935286743135395,0.3392070980395999,0.2164447048346517,0.0734195802129999,0.0073001515120267,0.8456316410861865,10164
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,strict,top_level,5,0.9999987493929424,True,0.0020800452978759,0.998647684668432,0.2187783818684295,0.2184825245084132,7.176399230957031e-05,1.0,850
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,strict,parameter,0.0.weight,0.947155271056114,True,0.999513310457416,0.0005138578108854,0.20753968334404,0.000106645887355,0.0377606165893666,0.7266666666666667,150
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,strict,parameter,0.0.bias,0.9939942674477984,True,0.9994755625809932,0.000527607757762,0.1694934228976906,8.942604481047244e-05,0.1028857052588136,1.0,6
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,strict,parameter,1.0.weight,0.9123271157303972,True,0.9966137009909964,0.0037129869056715,0.2846017721694891,0.0010567226533962,0.0225900995574193,0.8620833333333333,2400
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,strict,parameter,1.0.bias,0.9134337032845896,True,0.997281605469316,0.0029768229746785,0.0644047879585488,0.0001917216524743,0.036726206264575,0.875,16
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,strict,parameter,3.0.weight,0.8245093290428144,True,0.9445698960365204,0.0681840536638327,0.3183623014466206,0.0217072322463776,0.0078208317281678,0.8076875,48000
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,strict,parameter,3.0.bias,0.8206998886112997,True,0.9444886367050996,0.0686313465011688,0.0266216851049583,0.0018270820948834,0.0077842853206675,0.8166666666666667,120
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,strict,parameter,4.0.weight,0.9344457947264982,True,0.6937877181108308,0.3390212897861411,0.2151445009134947,0.0729385661900886,0.0073001515120267,0.846031746031746,10080
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,strict,parameter,4.0.bias,0.9516109023389088,True,0.6718174452391559,0.3541981562596688,0.0236886888122329,0.0083904899015019,0.0057587374467402,0.7976190476190477,84
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,strict,parameter,5.weight,0.9999987310920748,True,0.0020874871142942,0.998649735831982,0.2170031071820093,0.2167100956620329,7.176399230957031e-05,1.0,840
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,1,strict,parameter,5.bias,0.999999871439216,True,0.0015616627412562,0.9985228240583148,0.0278142381941646,0.0277731516706679,2.7293339371681213e-05,1.0,10
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,2,exact,top_level,0,1.0,True,0.0,1.0,0.209967509324287,0.209967509324287,0.0,1.0,156
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,2,exact,top_level,1,0.9999999999999994,True,0.0,1.0,0.2762924341387615,0.2762924341387615,0.0,1.0,2416
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,2,exact,top_level,3,0.9999999999999856,True,0.0,1.0,0.3563384344081803,0.3563384344081803,0.0,1.0,48120
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,2,exact,top_level,4,0.9999999999999988,True,0.0,1.0,0.2463535351879658,0.2463535351879658,0.0,1.0,10164
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,2,exact,top_level,5,1.0,True,0.0,1.0,0.1980408697580294,0.1980408697580294,0.0,1.0,850
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,2,exact,parameter,0.0.weight,1.0,True,0.0,1.0,0.205657089708875,0.205657089708875,0.0,1.0,150
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,2,exact,parameter,0.0.bias,1.0,True,0.0,1.0,0.0423263088908105,0.0423263088908105,0.0,1.0,6
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,2,exact,parameter,1.0.weight,0.9999999999999994,True,0.0,1.0,0.2736625200136512,0.2736625200136512,0.0,1.0,2400
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,2,exact,parameter,1.0.bias,1.0,True,0.0,1.0,0.0380307020984338,0.0380307020984338,0.0,1.0,16
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,2,exact,parameter,3.0.weight,0.999999999999986,True,0.0,1.0,0.3545702578923562,0.3545702578923562,0.0,1.0,48000
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,2,exact,parameter,3.0.bias,0.9999999999999998,True,0.0,1.0,0.0354543658048065,0.0354543658048065,0.0,1.0,120
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,2,exact,parameter,4.0.weight,0.9999999999999988,True,0.0,1.0,0.2441120664108897,0.2441120664108897,0.0,1.0,10080
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,2,exact,parameter,4.0.bias,1.0,True,0.0,1.0,0.0331566483863137,0.0331566483863137,0.0,1.0,84
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,2,exact,parameter,5.weight,1.0,True,0.0,1.0,0.1955137374214261,0.1955137374214261,0.0,1.0,840
results/stage3/layerwise/confirmatory/raw/seed-0/final/same-state/gradient_metrics.csv,FashionMNIST,lenet_classic,0,final,2,exact,parameter,5.bias,0.9999999999999998,True,0.0,1.0,0.0315367178701654,0.0315367178701654,0.0,1.0,10
