run_id,experiment_id,status,stage,dataset,model,method,eta,inference_steps,model_seed,split_seed,config_sha256,git_commit,torch2pc_commit,run_directory,started_utc,finished_utc,test_evaluated,notes
20260713T125649Z-50fd0c2e,final_stage_2-mnist-strict-s1-cb92df4838-6d66b0a6-0ffe23c9,running,final_stage_2,MNIST,lenet_classic,strict,0.05,20,1,42,cb92df4838f2ab0cbb1c9a5e4602500e4070cc7905d499f7fdc8476782826a48,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-strict-s1-cb92df4838-6d66b0a6-0ffe23c9/20260713T125649Z-50fd0c2e,2026-07-13T12:56:49Z,,false,
20260713T125649Z-50fd0c2e,final_stage_2-mnist-strict-s1-cb92df4838-6d66b0a6-0ffe23c9,completed,final_stage_2,MNIST,lenet_classic,strict,0.05,20,1,42,cb92df4838f2ab0cbb1c9a5e4602500e4070cc7905d499f7fdc8476782826a48,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-strict-s1-cb92df4838-6d66b0a6-0ffe23c9/20260713T125649Z-50fd0c2e,2026-07-13T12:56:49Z,2026-07-13T12:58:28Z,true,
20260713T125832Z-5eb7b3cb,final_stage_2-mnist-exact-s1-ace267eef0-6d66b0a6-0ffe23c9,running,final_stage_2,MNIST,lenet_classic,exact,0.1,20,1,42,ace267eef04881c17cffd5569a9a4dbd7762fb5ccdfb1b9214ee8934c949f078,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-exact-s1-ace267eef0-6d66b0a6-0ffe23c9/20260713T125832Z-5eb7b3cb,2026-07-13T12:58:32Z,,false,
20260713T125832Z-5eb7b3cb,final_stage_2-mnist-exact-s1-ace267eef0-6d66b0a6-0ffe23c9,completed,final_stage_2,MNIST,lenet_classic,exact,0.1,20,1,42,ace267eef04881c17cffd5569a9a4dbd7762fb5ccdfb1b9214ee8934c949f078,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-exact-s1-ace267eef0-6d66b0a6-0ffe23c9/20260713T125832Z-5eb7b3cb,2026-07-13T12:58:32Z,2026-07-13T12:59:03Z,true,
20260713T125907Z-a728a093,final_stage_2-mnist-bp-s1-6f40f1e08f-6d66b0a6-0ffe23c9,running,final_stage_2,MNIST,lenet_classic,bp,,,1,42,6f40f1e08f7c5b0da15ba1cbc99c7e95801ed2370de6dddbf3a52f3b435d1c2b,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-bp-s1-6f40f1e08f-6d66b0a6-0ffe23c9/20260713T125907Z-a728a093,2026-07-13T12:59:07Z,,false,
20260713T125907Z-a728a093,final_stage_2-mnist-bp-s1-6f40f1e08f-6d66b0a6-0ffe23c9,completed,final_stage_2,MNIST,lenet_classic,bp,,,1,42,6f40f1e08f7c5b0da15ba1cbc99c7e95801ed2370de6dddbf3a52f3b435d1c2b,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-bp-s1-6f40f1e08f-6d66b0a6-0ffe23c9/20260713T125907Z-a728a093,2026-07-13T12:59:07Z,2026-07-13T12:59:38Z,true,
20260713T125942Z-b4011f4c,final_stage_2-mnist-exact-s2-bd15b69cef-6d66b0a6-0ffe23c9,running,final_stage_2,MNIST,lenet_classic,exact,0.1,20,2,42,bd15b69cef163f39985dfdbbc0c65ffa08d37a7f66a3ac0ae63670d609750a1e,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-exact-s2-bd15b69cef-6d66b0a6-0ffe23c9/20260713T125942Z-b4011f4c,2026-07-13T12:59:42Z,,false,
20260713T125942Z-b4011f4c,final_stage_2-mnist-exact-s2-bd15b69cef-6d66b0a6-0ffe23c9,completed,final_stage_2,MNIST,lenet_classic,exact,0.1,20,2,42,bd15b69cef163f39985dfdbbc0c65ffa08d37a7f66a3ac0ae63670d609750a1e,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-exact-s2-bd15b69cef-6d66b0a6-0ffe23c9/20260713T125942Z-b4011f4c,2026-07-13T12:59:42Z,2026-07-13T13:00:13Z,true,
20260713T130017Z-fbb7dfbe,final_stage_2-mnist-bp-s2-718062ee4e-6d66b0a6-0ffe23c9,running,final_stage_2,MNIST,lenet_classic,bp,,,2,42,718062ee4e59130b15f5a26a7db9fd66b196bcf93034951c17a3725bc6154052,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-bp-s2-718062ee4e-6d66b0a6-0ffe23c9/20260713T130017Z-fbb7dfbe,2026-07-13T13:00:17Z,,false,
20260713T130017Z-fbb7dfbe,final_stage_2-mnist-bp-s2-718062ee4e-6d66b0a6-0ffe23c9,completed,final_stage_2,MNIST,lenet_classic,bp,,,2,42,718062ee4e59130b15f5a26a7db9fd66b196bcf93034951c17a3725bc6154052,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-bp-s2-718062ee4e-6d66b0a6-0ffe23c9/20260713T130017Z-fbb7dfbe,2026-07-13T13:00:17Z,2026-07-13T13:00:48Z,true,
20260713T130053Z-35098779,final_stage_2-mnist-strict-s2-f0658540f8-6d66b0a6-0ffe23c9,running,final_stage_2,MNIST,lenet_classic,strict,0.05,20,2,42,f0658540f82cd6a9d2181581204f5b69fd0c06630f70a85d539d02b1ce090411,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-strict-s2-f0658540f8-6d66b0a6-0ffe23c9/20260713T130053Z-35098779,2026-07-13T13:00:53Z,,false,
20260713T130053Z-35098779,final_stage_2-mnist-strict-s2-f0658540f8-6d66b0a6-0ffe23c9,completed,final_stage_2,MNIST,lenet_classic,strict,0.05,20,2,42,f0658540f82cd6a9d2181581204f5b69fd0c06630f70a85d539d02b1ce090411,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-strict-s2-f0658540f8-6d66b0a6-0ffe23c9/20260713T130053Z-35098779,2026-07-13T13:00:53Z,2026-07-13T13:02:33Z,true,
20260713T130237Z-b53f60d0,final_stage_2-mnist-fixedpred-s2-4a4cfe336f-6d66b0a6-0ffe23c9,running,final_stage_2,MNIST,lenet_classic,fixedpred,0.1,10,2,42,4a4cfe336f5466f6ca21243c12e84caa0da72e19454dbc66a5fba0635f1c740c,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-fixedpred-s2-4a4cfe336f-6d66b0a6-0ffe23c9/20260713T130237Z-b53f60d0,2026-07-13T13:02:37Z,,false,
20260713T130237Z-b53f60d0,final_stage_2-mnist-fixedpred-s2-4a4cfe336f-6d66b0a6-0ffe23c9,completed,final_stage_2,MNIST,lenet_classic,fixedpred,0.1,10,2,42,4a4cfe336f5466f6ca21243c12e84caa0da72e19454dbc66a5fba0635f1c740c,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-fixedpred-s2-4a4cfe336f-6d66b0a6-0ffe23c9/20260713T130237Z-b53f60d0,2026-07-13T13:02:37Z,2026-07-13T13:03:30Z,true,
20260713T130334Z-6dc7d09c,final_stage_2-mnist-bp-s3-2416f8e031-6d66b0a6-0ffe23c9,running,final_stage_2,MNIST,lenet_classic,bp,,,3,42,2416f8e031d3723b03e66207faaf20ee93cb4001c67d3048f46400abb9f591ae,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-bp-s3-2416f8e031-6d66b0a6-0ffe23c9/20260713T130334Z-6dc7d09c,2026-07-13T13:03:34Z,,false,
20260713T130334Z-6dc7d09c,final_stage_2-mnist-bp-s3-2416f8e031-6d66b0a6-0ffe23c9,completed,final_stage_2,MNIST,lenet_classic,bp,,,3,42,2416f8e031d3723b03e66207faaf20ee93cb4001c67d3048f46400abb9f591ae,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-bp-s3-2416f8e031-6d66b0a6-0ffe23c9/20260713T130334Z-6dc7d09c,2026-07-13T13:03:34Z,2026-07-13T13:04:05Z,true,
20260713T130410Z-3e588f5e,final_stage_2-mnist-exact-s3-d26b6cbf84-6d66b0a6-0ffe23c9,running,final_stage_2,MNIST,lenet_classic,exact,0.1,20,3,42,d26b6cbf840b48a5f4087cdfc4afa52a61ef6f7b439a2d6321d5a956a38f6d91,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-exact-s3-d26b6cbf84-6d66b0a6-0ffe23c9/20260713T130410Z-3e588f5e,2026-07-13T13:04:10Z,,false,
20260713T130410Z-3e588f5e,final_stage_2-mnist-exact-s3-d26b6cbf84-6d66b0a6-0ffe23c9,completed,final_stage_2,MNIST,lenet_classic,exact,0.1,20,3,42,d26b6cbf840b48a5f4087cdfc4afa52a61ef6f7b439a2d6321d5a956a38f6d91,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-exact-s3-d26b6cbf84-6d66b0a6-0ffe23c9/20260713T130410Z-3e588f5e,2026-07-13T13:04:10Z,2026-07-13T13:04:41Z,true,
20260713T130445Z-605a9b79,final_stage_2-mnist-strict-s3-ccbbc3e64c-6d66b0a6-0ffe23c9,running,final_stage_2,MNIST,lenet_classic,strict,0.05,20,3,42,ccbbc3e64cb4efe2aa5b00126d3374b98bf1a6161fea9afa7d605e97adc00bb2,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-strict-s3-ccbbc3e64c-6d66b0a6-0ffe23c9/20260713T130445Z-605a9b79,2026-07-13T13:04:45Z,,false,
20260713T130445Z-605a9b79,final_stage_2-mnist-strict-s3-ccbbc3e64c-6d66b0a6-0ffe23c9,completed,final_stage_2,MNIST,lenet_classic,strict,0.05,20,3,42,ccbbc3e64cb4efe2aa5b00126d3374b98bf1a6161fea9afa7d605e97adc00bb2,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-strict-s3-ccbbc3e64c-6d66b0a6-0ffe23c9/20260713T130445Z-605a9b79,2026-07-13T13:04:45Z,2026-07-13T13:06:25Z,true,
20260713T130629Z-a572498c,final_stage_2-mnist-fixedpred-s3-480e2b3491-6d66b0a6-0ffe23c9,running,final_stage_2,MNIST,lenet_classic,fixedpred,0.1,10,3,42,480e2b3491beb5bda0cb14850e2756d465ba3b2d686c431601483b6dd572344b,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-fixedpred-s3-480e2b3491-6d66b0a6-0ffe23c9/20260713T130629Z-a572498c,2026-07-13T13:06:29Z,,false,
20260713T130629Z-a572498c,final_stage_2-mnist-fixedpred-s3-480e2b3491-6d66b0a6-0ffe23c9,completed,final_stage_2,MNIST,lenet_classic,fixedpred,0.1,10,3,42,480e2b3491beb5bda0cb14850e2756d465ba3b2d686c431601483b6dd572344b,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-fixedpred-s3-480e2b3491-6d66b0a6-0ffe23c9/20260713T130629Z-a572498c,2026-07-13T13:06:29Z,2026-07-13T13:07:22Z,true,
20260713T130726Z-3831aee9,final_stage_2-mnist-exact-s4-0307837b52-6d66b0a6-0ffe23c9,running,final_stage_2,MNIST,lenet_classic,exact,0.1,20,4,42,0307837b5240a99fa872b6928fd5cc13093cc28644f93e3b0782a1c8f6f908cc,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-exact-s4-0307837b52-6d66b0a6-0ffe23c9/20260713T130726Z-3831aee9,2026-07-13T13:07:26Z,,false,
20260713T130726Z-3831aee9,final_stage_2-mnist-exact-s4-0307837b52-6d66b0a6-0ffe23c9,completed,final_stage_2,MNIST,lenet_classic,exact,0.1,20,4,42,0307837b5240a99fa872b6928fd5cc13093cc28644f93e3b0782a1c8f6f908cc,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-exact-s4-0307837b52-6d66b0a6-0ffe23c9/20260713T130726Z-3831aee9,2026-07-13T13:07:26Z,2026-07-13T13:07:56Z,true,
20260713T130801Z-e8570d0f,final_stage_2-mnist-fixedpred-s4-ab27a8388c-6d66b0a6-0ffe23c9,running,final_stage_2,MNIST,lenet_classic,fixedpred,0.1,10,4,42,ab27a8388c8cd1b6b55bcaae7ba862059bd94d1e8f29197b61ef5afb7c9b946d,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-fixedpred-s4-ab27a8388c-6d66b0a6-0ffe23c9/20260713T130801Z-e8570d0f,2026-07-13T13:08:01Z,,false,
20260713T130801Z-e8570d0f,final_stage_2-mnist-fixedpred-s4-ab27a8388c-6d66b0a6-0ffe23c9,completed,final_stage_2,MNIST,lenet_classic,fixedpred,0.1,10,4,42,ab27a8388c8cd1b6b55bcaae7ba862059bd94d1e8f29197b61ef5afb7c9b946d,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-fixedpred-s4-ab27a8388c-6d66b0a6-0ffe23c9/20260713T130801Z-e8570d0f,2026-07-13T13:08:01Z,2026-07-13T13:08:53Z,true,
20260713T130858Z-c8d9c98a,final_stage_2-mnist-bp-s4-4b3183745f-6d66b0a6-0ffe23c9,running,final_stage_2,MNIST,lenet_classic,bp,,,4,42,4b3183745f172db5f132fd097806ea028351e318eec870a21d2b0692c89dc3c3,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-bp-s4-4b3183745f-6d66b0a6-0ffe23c9/20260713T130858Z-c8d9c98a,2026-07-13T13:08:58Z,,false,
20260713T130858Z-c8d9c98a,final_stage_2-mnist-bp-s4-4b3183745f-6d66b0a6-0ffe23c9,completed,final_stage_2,MNIST,lenet_classic,bp,,,4,42,4b3183745f172db5f132fd097806ea028351e318eec870a21d2b0692c89dc3c3,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-bp-s4-4b3183745f-6d66b0a6-0ffe23c9/20260713T130858Z-c8d9c98a,2026-07-13T13:08:58Z,2026-07-13T13:09:28Z,true,
20260713T130933Z-348726c1,final_stage_2-mnist-strict-s4-7a65ad2467-6d66b0a6-0ffe23c9,running,final_stage_2,MNIST,lenet_classic,strict,0.05,20,4,42,7a65ad2467aa1e5ea22542b24c811598905c249bfe9cd4c03967221f604a3100,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-strict-s4-7a65ad2467-6d66b0a6-0ffe23c9/20260713T130933Z-348726c1,2026-07-13T13:09:33Z,,false,
20260713T130933Z-348726c1,final_stage_2-mnist-strict-s4-7a65ad2467-6d66b0a6-0ffe23c9,completed,final_stage_2,MNIST,lenet_classic,strict,0.05,20,4,42,7a65ad2467aa1e5ea22542b24c811598905c249bfe9cd4c03967221f604a3100,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-strict-s4-7a65ad2467-6d66b0a6-0ffe23c9/20260713T130933Z-348726c1,2026-07-13T13:09:33Z,2026-07-13T13:11:12Z,true,
20260713T131116Z-b57877e6,final_stage_2-mnist-bp-s5-b5f88fb170-6d66b0a6-0ffe23c9,running,final_stage_2,MNIST,lenet_classic,bp,,,5,42,b5f88fb170a22a82e15a6c649798f22ee2c869948d3177c4a06380dc8048fa9f,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-bp-s5-b5f88fb170-6d66b0a6-0ffe23c9/20260713T131116Z-b57877e6,2026-07-13T13:11:16Z,,false,
20260713T131116Z-b57877e6,final_stage_2-mnist-bp-s5-b5f88fb170-6d66b0a6-0ffe23c9,completed,final_stage_2,MNIST,lenet_classic,bp,,,5,42,b5f88fb170a22a82e15a6c649798f22ee2c869948d3177c4a06380dc8048fa9f,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-bp-s5-b5f88fb170-6d66b0a6-0ffe23c9/20260713T131116Z-b57877e6,2026-07-13T13:11:16Z,2026-07-13T13:11:46Z,true,
20260713T131150Z-51a5386a,final_stage_2-mnist-exact-s5-40edfd41a8-6d66b0a6-0ffe23c9,running,final_stage_2,MNIST,lenet_classic,exact,0.1,20,5,42,40edfd41a89dfe7d8e5c9d802fcb8fd84ec035a807c0c2cecccf612b1da106f7,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-exact-s5-40edfd41a8-6d66b0a6-0ffe23c9/20260713T131150Z-51a5386a,2026-07-13T13:11:50Z,,false,
20260713T131150Z-51a5386a,final_stage_2-mnist-exact-s5-40edfd41a8-6d66b0a6-0ffe23c9,completed,final_stage_2,MNIST,lenet_classic,exact,0.1,20,5,42,40edfd41a89dfe7d8e5c9d802fcb8fd84ec035a807c0c2cecccf612b1da106f7,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-exact-s5-40edfd41a8-6d66b0a6-0ffe23c9/20260713T131150Z-51a5386a,2026-07-13T13:11:50Z,2026-07-13T13:12:21Z,true,
20260713T131225Z-f0e2e67b,final_stage_2-mnist-strict-s5-15c5311423-6d66b0a6-0ffe23c9,running,final_stage_2,MNIST,lenet_classic,strict,0.05,20,5,42,15c53114232f2fc872a2b45e7fe3082e393513f821700c429a7da6986972f1c8,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-strict-s5-15c5311423-6d66b0a6-0ffe23c9/20260713T131225Z-f0e2e67b,2026-07-13T13:12:25Z,,false,
20260713T131225Z-f0e2e67b,final_stage_2-mnist-strict-s5-15c5311423-6d66b0a6-0ffe23c9,completed,final_stage_2,MNIST,lenet_classic,strict,0.05,20,5,42,15c53114232f2fc872a2b45e7fe3082e393513f821700c429a7da6986972f1c8,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-strict-s5-15c5311423-6d66b0a6-0ffe23c9/20260713T131225Z-f0e2e67b,2026-07-13T13:12:25Z,2026-07-13T13:14:05Z,true,
20260713T131409Z-f544c24e,final_stage_2-mnist-fixedpred-s5-c51773365a-6d66b0a6-0ffe23c9,running,final_stage_2,MNIST,lenet_classic,fixedpred,0.1,10,5,42,c51773365aa22f24992512c7f38fe1daf8e269ef8dbb389527b08bc4ee2a7734,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-fixedpred-s5-c51773365a-6d66b0a6-0ffe23c9/20260713T131409Z-f544c24e,2026-07-13T13:14:09Z,,false,
